CODGEO,LIBGEO,POPULATION
16236,Mouthiers-sur-Boëme,2437
16237,Mouton,221
16238,Moutonneau,107
16239,Mouzon,132
16240,Nabinaud,97
16241,Nanclars,196
16242,Nanteuil-en-Vallée,1341
16243,Nercillac,1089
16244,Nersac,2398
16245,Nieuil,929
16246,Nonac,301
16248,Oradour,182
16249,Oradour-Fanais,392
16250,Orgedeuil,227
16251,Oriolles,276
16252,Orival,154
16253,Paizay-Naudouin-Embourie,381
16254,Palluaud,234
16255,Parzac,137
16256,Passirac,236
16258,Pérignac,470
16259,La Péruse,518
16260,Pillac,269
16261,Les Pins,456
16263,Plassac-Rouffiac,404
16264,Pleuville,355
16267,Poullignac,82
16268,Poursac,193
16269,Pranzac,910
16270,Pressignac,379
16271,Puymoyen,2396
16272,Puyréaux,525
16273,Raix,148
16274,Rancogne,379
16275,Ranville-Breuillaud,186
16276,Reignac,713
16277,Réparsac,629
16279,Rioux-Martin,236
16280,Rivières,1985
16281,La Rochefoucauld,2954
16282,La Rochette,530
16283,Ronsenac,579
16284,Rouffiac,127
16285,Rougnac,410
16286,Rouillac,2321
16287,Roullet-Saint-Estèphe,4251
16289,Roussines,266
16290,Rouzède,233
16291,Ruelle-sur-Touvre,7227
16292,Ruffec,3477
16293,Saint-Adjutory,470
16295,Saint-Amant-de-Boixe,1416
16296,Saint-Amant-de-Bonnieure,358
16297,Graves-Saint-Amant,338
16298,Saint-Amant-de-Nouère,405
16300,Saint-Angeau,768
16301,Saint-Aulais-la-Chapelle,234
16302,Saint-Avit,205
16303,Saint-Bonnet,398
16304,Saint-Brice,969
16306,Saint-Christophe,358
16307,Saint-Ciers-sur-Bonnieure,328
16308,Saint-Claud,1074
16309,Sainte-Colombe,188
16310,Saint-Coutant,224
16312,Saint-Cybardeaux,842
16315,Saint-Félix,116
16316,Saint-Fort-sur-le-Né,371
16317,Saint-Fraigne,451
16318,Saint-Front,367
16320,Saint-Genis-d'Hiersac,915
16321,Saint-Georges,56
16323,Saint-Germain-de-Montbron,505
16325,Saint-Gourson,139
16326,Saint-Groux,130
16329,Saint-Laurent-de-Céris,779
16330,Saint-Laurent-de-Cognac,837
16331,Saint-Laurent-des-Combes,95
16332,Saint-Léger,122
16334,Saint-Martial,135
16335,Saint-Martin-du-Clocher,124
16336,Saint-Mary,352
16337,Saint-Maurice-des-Lions,886
16338,Saint-Médard,317
16339,Auge-Saint-Médard,302
16340,Saint-Même-les-Carrières,1085
16341,Saint-Michel,3253
16342,Saint-Palais-du-Né,281
16343,Saint-Preuil,284
16344,Saint-Projet-Saint-Constant,1072
16345,Saint-Quentin-sur-Charente,207
16346,Saint-Quentin-de-Chalais,266
16347,Saint-Romain,566
16348,Saint-Saturnin,1289
16349,Sainte-Sévère,541
16350,Saint-Séverin,733
16351,Saint-Simeux,607
16352,Saint-Simon,200
16353,Saint-Sornin,830
16354,Sainte-Souline,111
16355,Saint-Sulpice-de-Cognac,1237
16356,Saint-Sulpice-de-Ruffec,32
16357,Saint-Vallier,138
16358,Saint-Yrieix-sur-Charente,7206
16359,Salles-d'Angles,1036
16360,Salles-de-Barbezieux,455
16361,Salles-de-Villefagnan,334
16362,Salles-Lavalette,365
16363,Saulgond,507
16364,Sauvagnac,61
16365,Sauvignac,100
16366,Segonzac,2107
16368,Sers,857
16369,Sigogne,990
16370,Sireuil,1155
16372,Souffrignac,141
16373,Souvigné,216
16374,Soyaux,9295
16375,Suaux,412
16376,Suris,250
16377,La Tâche,109
16378,Taizé-Aizie,590
16379,Taponnat-Fleurignac,1541
16380,Le Tâtre,391
16381,Theil-Rabier,175
16382,Torsac,788
16383,Tourriers,759
16384,Touvérac,685
16385,Touvre,1245
16387,Triac-Lautrait,449
16388,Trois-Palis,939
16389,Turgon,86
16390,Tusson,222
16391,Tuzie,182
16392,Valence,220
16393,Vars,2048
16394,Vaux-Lavalette,98
16395,Vaux-Rouillac,299
16396,Ventouse,131
16397,Verdille,321
16398,Verneuil,97
16399,Verrières,347
16400,Verteuil-sur-Charente,643
16401,Vervant,147
16402,Vibrac,298
16403,Le Vieux-Cérier,133
16404,Vieux-Ruffec,107
16405,Vignolles,180
16406,Vilhonneur,392
16408,Villebois-Lavalette,755
16409,Villefagnan,1012
16410,Villegats,219
16411,Villejésus,519
16412,Villejoubert,335
16413,Villiers-le-Roux,138
16414,Villognon,333
16415,Vindelle,1049
16416,Vitrac-Saint-Vincent,516
16418,Voeuil-et-Giget,1505
16419,Vouharte,325
16420,Voulgézac,255
16421,Vouthon,436
16422,Vouzan,764
16423,Xambes,312
16424,Yviers,507
16425,Yvrac-et-Malleyrand,532
17002,Agudelle,134
17003,Aigrefeuille-d'Aunis,3878
17004,Île-d'Aix,249
17005,Allas-Bocage,204
17006,Allas-Champagne,285
17007,Anais,325
17008,Andilly,2163
17009,Angliers,998
17010,Angoulins,3878
17011,Annepont,365
17012,Annezay,173
17013,Antezant-la-Chapelle,356
17015,Arces,734
17016,Archiac,769
17017,Archingeay,680
17018,Ardillières,840
17019,Ars-en-Ré,1318
17020,Arthenac,339
17021,Arvert,3384
17022,Asnières-la-Giraud,1020
17023,Aujac,349
17024,Aulnay,1419
17025,Aumagne,708
17026,Authon-Ébéon,402
17027,Avy,477
17028,Aytré,8763
17029,Bagnizeau,198
17030,Balanzac,546
17031,Ballans,206
17032,Ballon,787
17033,La Barde,491
17034,Barzan,471
17035,Bazauges,124
17036,Beaugeay,760
17037,Beauvais-sur-Matha,637
17038,Bedenac,701
17039,Belluire,211
17041,Benon,1574
17042,Bercloux,442
17043,Bernay-Saint-Martin,784
17044,Berneuil,1141
17045,Beurlay,1030
17046,Bignay,414
17047,Biron,222
17048,Blanzac-lès-Matha,341
17049,Blanzay-sur-Boutonne,90
17050,Bois,546
17051,Le Bois-Plage-en-Ré,2318
17052,Boisredon,709
17053,Bords,1347
17054,Boresse-et-Martron,213
17055,Boscamnant,382
17056,Bougneau,612
17057,Bouhet,886
17058,Bourcefranc-le-Chapus,3447
17059,Bourgneuf,1157
17060,Boutenac-Touvent,221
17061,Bran,126
17062,Bresdon,233
17063,Breuil-la-Réorte,462
17064,Breuillet,2777
17065,Breuil-Magné,1638
17066,Brie-sous-Archiac,237
17067,Brie-sous-Matha,183
17068,Brie-sous-Mortagne,232
17069,Brives-sur-Charente,249
17070,Brizambourg,872
17071,La Brousse,511
17072,Burie,1264
17073,Bussac-sur-Charente,1266
17074,Bussac-Forêt,1011
17075,Cabariot,1323
17076,Celles,330
17077,Cercoux,1178
17078,Chadenac,478
17079,Chaillevette,1531
17080,Chambon,894
17081,Chamouillac,373
17082,Champagnac,529
17083,Champagne,604
17084,Champagnolles,620
17085,Champdolent,399
17086,Chaniers,3567
17087,Chantemerle-sur-la-Soie,174
17089,La Chapelle-des-Pots,988
17091,Charron,1980
17092,Chartuzac,159
17093,Le Château-d'Oléron,4121
17094,Châtelaillon-Plage,5999
17095,Chatenet,234
17096,Chaunac,92
17097,Le Chay,763
17098,Chenac-Saint-Seurin-d'Uzet,583
17099,Chepniers,662
17100,Chérac,1086
17101,Cherbonnières,355
17102,Chermignac,1254
17103,Chervettes,155
17104,Chevanceaux,987
17105,Chives,339
17106,Cierzac,293
17107,Ciré-d'Aunis,1308
17108,Clam,420
17109,Clavette,1333
17110,Clérac,990
17111,Clion,820
17112,La Clisse,650
17113,La Clotte,701
17114,Coivert,219
17115,Colombiers,320
17116,Consac,219
17117,Contré,137
17118,Corignac,374
17119,Corme-Écluse,1100
17120,Corme-Royal,1758
17121,La Couarde-sur-Mer,1199
17122,Coulonges,252
17124,Courant,400
17125,Courcelles,478
17126,Courcerac,308
17127,Courçon,1748
17128,Courcoury,693
17129,Courpignac,409
17130,Coux,452
17131,Cozes,2130
17132,Cramchaban,654
17133,Cravans,824
17134,Crazannes,437
17135,Cressé,239
17136,Croix-Chapeau,1234
17137,La Croix-Comtesse,229
17138,Dampierre-sur-Boutonne,276
17139,Doeuil-sur-le-Mignon,342
17140,Dolus-d'Oléron,3264
17141,Dompierre-sur-Charente,456
17142,Dompierre-sur-Mer,5340
17143,Le Douhet,702
17145,Échebrune,488
17146,Échillais,3502
17147,Écoyeux,1351
17148,Écurat,471
17149,Les Éduts,67
17150,Les Églises-d'Argenteuil,522
17151,L'Éguille,879
17152,Épargnes,866
17153,Esnandes,2059
17154,Les Essards,710
17155,Étaules,2379
17156,Expiremont,129
17157,Fenioux,156
17158,Ferrières,831
17159,Fléac-sur-Seugne,375
17160,Floirac,311
17161,La Flotte,2801
17162,Fontaine-Chalendray,210
17163,Fontaines-d'Ozillac,513
17164,Fontcouverte,2404
17165,Fontenet,409
17166,Forges,1272
17167,Le Fouilloux,764
17168,Fouras,4047
17169,La Frédière,73
17171,Geay,734
17172,Gémozac,2831
17173,La Genétouze,224
17174,Genouillé,843
17175,Germignac,674
17176,Gibourne,112
17177,Le Gicq,140
17178,Givrezac,72
17179,Les Gonds,1670
17180,Gourvillette,97
17181,Grandjean,285
17182,La Grève-sur-Mignon,548
17183,Grézac,914
17184,La Gripperie-Saint-Symphorien,597
17185,Le Gua,2070
17186,Le Gué-d'Alleré,883
17187,Guitinières,516
17188,Haimps,466
17189,Hiers-Brouage,630
17190,L'Houmeau,2830
17191,La Jard,415
17192,Jarnac-Champagne,776
17193,La Jarne,2445
17194,La Jarrie,3206
17195,La Jarrie-Audouin,273
17196,Jazennes,518
17197,Jonzac,3451
17198,Juicq,283
17199,Jussas,138
17200,Lagord,7153
17201,La Laigne,479
17202,Landes,612
17203,Landrais,751
17204,Léoville,314
17205,Loire-les-Marais,374
17206,Loiré-sur-Nie,288
17207,Loix,700
17208,Longèves,931
17209,Lonzac,258
17210,Lorignac,492
17211,Loulay,791
17212,Louzignac,161
17213,Lozay,146
17214,Luchat,506
17215,Lussac,59
17216,Lussant,987
17217,Macqueville,290
17218,Marans,4553
17219,Marennes,5662
17220,Marignac,419
17221,Marsais,905
17222,Marsilly,2961
17223,Massac,164
17224,Matha,2175
17225,Les Mathes,1945
17226,Mazeray,913
17227,Mazerolles,239
17228,Médis,2849
17229,Mérignac,230
17230,Meschers-sur-Gironde,3087
17231,Messac,105
17232,Meursac,1452
17233,Meux,300
17234,Migré,313
17235,Migron,731
17236,Mirambeau,1482
17237,Moëze,554
17239,Mons,431
17240,Montendre,3210
17241,Montguyon,1593
17242,Montils,835
17243,Montlieu-la-Garde,1331
17244,Montpellier-de-Médillan,665
17245,Montroy,868
17246,Moragne,500
17247,Mornac-sur-Seudre,824
17248,Mortagne-sur-Gironde,915
17249,Mortiers,203
17250,Mosnac,451
17252,Le Mung,307
17253,Muron,1325
17254,Nachamps,196
17255,Nancras,791
17256,Nantillé,326
17257,Néré,737
17258,Neuillac,303
17259,Neulles,151
17260,Neuvicq,422
17261,Neuvicq-le-Château,346
17262,Nieul-lès-Saintes,1190
17263,Nieul-le-Virouil,577
17264,Nieul-sur-Mer,5774
17265,Nieulle-sur-Seudre,1230
17266,Les Nouillers,670
17267,Nuaillé-d'Aunis,1165
17268,Nuaillé-sur-Boutonne,210
17269,Orignolles,654
17270,Ozillac,635
17271,Paillé,320
17272,Péré,388
17273,Pérignac,1003
17274,Périgny,8130
17275,Pessines,748
17276,Le Pin,83
17277,Essouvert,1171
17278,Pisany,729
17279,Plassac,596
17280,Plassay,715
17281,Polignac,171
17282,Pommiers-Moulons,196
17283,Pons,4121
17284,Pont-l'Abbé-d'Arnoult,1806
17285,Port-d'Envaux,1146
17286,Les Portes-en-Ré,619
17287,Pouillac,256
17288,Poursay-Garnaud,318
17289,Préguillac,465
17290,Prignac,298
17291,Puilboreau,5933
17292,Puy-du-Lac,475
17293,Puyravault,662
17294,Puyrolland,194
17295,Réaux sur Trèfle,825
17296,Rétaud,1078
17297,Rivedoux-Plage,2291
17298,Rioux,921
17299,Rochefort,24045
17300,La Rochelle,75404
17301,Romazières,71
17302,Romegoux,624
17303,La Ronde,1063
17304,Rouffiac,452
17305,Rouffignac,444
17306,Royan,18393
17307,Sablonceaux,1400
17308,Saint-Agnant,2673
17309,Saint-Aigulin,1895
17310,Saint-André-de-Lidon,1103
17311,Saint-Augustin,1329
17312,Saint-Bonnet-sur-Gironde,816
17313,Saint-Bris-des-Bois,396
17314,Saint-Césaire,881
17315,Saint-Christophe,1370
17316,Saint-Ciers-Champagne,414
17317,Saint-Ciers-du-Taillon,549
17318,Saint-Clément-des-Baleines,631
17319,Sainte-Colombe,114
17320,Saint-Coutant-le-Grand,410
17321,Saint-Crépin,331
17322,Saint-Cyr-du-Doret,617
17323,Saint-Denis-d'Oléron,1353
17324,Saint-Dizant-du-Bois,115
17325,Saint-Dizant-du-Gua,530
17326,Saint-Eugène,277
17327,Saint-Félix,300
17328,Saint-Fort-sur-Gironde,909
17329,Saint-Froult,344
17330,Sainte-Gemme,1295
17331,Saint-Genis-de-Saintonge,1240
17332,Saint-Georges-Antignac,380
17333,Saint-Georges-de-Didonne,5268
17334,Saint-Georges-de-Longuepierre,242
17335,Saint-Georges-des-Agoûts,277
17336,Saint-Georges-des-Coteaux,2663
17337,Saint-Georges-d'Oléron,3642
17338,Saint-Georges-du-Bois,1769
17339,Saint-Germain-de-Lusignan,1280
17340,Saint-Germain-de-Marencennes,1212
17341,Saint-Germain-de-Vibrac,196
17342,Saint-Germain-du-Seudre,427
17343,Saint-Grégoire-d'Ardennes,154
17344,Saint-Hilaire-de-Villefranche,1226
17345,Saint-Hilaire-du-Bois,325
17346,Saint-Hippolyte,1412
17347,Saint-Jean-d'Angély,7106
17348,Saint-Jean-d'Angle,686
17349,Saint-Jean-de-Liversay,2772
17350,Saint-Julien-de-l'Escap,913
17351,Saint-Just-Luzac,1984
17352,Saint-Laurent-de-la-Barrière,104
17353,Saint-Laurent-de-la-Prée,2071
17354,Saint-Léger,615
17355,Sainte-Lheurine,519
17356,Saint-Loup,319
17357,Saint-Maigrin,550
17358,Saint-Mandé-sur-Brédoire,308
17359,Saint-Mard,1209
17360,Sainte-Marie-de-Ré,3379
17361,Saint-Martial,120
17362,Saint-Martial-de-Mirambeau,255
17363,Saint-Martial-de-Vitaterne,552
17364,Saint-Martial-sur-Né,451
17365,Saint-Martin-d'Ary,477
17366,Saint-Martin-de-Coux,453
17367,Saint-Martin-de-Juillers,160
17369,Saint-Martin-de-Ré,2346
17372,Saint-Médard,71
17373,Saint-Médard-d'Aunis,2179
17374,Sainte-Même,249
17375,Saint-Nazaire-sur-Charente,1183
17376,Saint-Ouen-d'Aunis,1612
17377,Saint-Ouen-la-Thène,107
17378,Saint-Palais-de-Négrignac,434
17379,Saint-Palais-de-Phiolin,209
17380,Saint-Palais-sur-Mer,3875
17381,Saint-Pardoult,233
17382,Saint-Pierre-d'Amilly,537
17383,Saint-Pierre-de-Juillers,367
17384,Saint-Pierre-de-l'Isle,262
17385,Saint-Pierre-d'Oléron,6751
17386,Saint-Pierre-du-Palais,373
17387,Saint-Porchaire,1849
17388,Saint-Quantin-de-Rançanne,290
17389,Sainte-Radegonde,573
17390,Sainte-Ramée,126
17391,Saint-Rogatien,2197
17392,Saint-Romain-sur-Gironde,64
17393,Saint-Romain-de-Benet,1689
17394,Saint-Saturnin-du-Bois,855
17395,Saint-Sauvant,492
17396,Saint-Sauveur-d'Aunis,1679
17397,Saint-Savinien,2427
17398,Saint-Seurin-de-Palenne,166
17400,Saint-Sever-de-Saintonge,615
17401,Saint-Séverin-sur-Boutonne,104
17402,Saint-Sigismond-de-Clermont,164
17403,Saint-Simon-de-Bordes,721
17404,Saint-Simon-de-Pellouaille,633
17405,Saint-Sorlin-de-Conac,202
17406,Saint-Sornin,361
17407,Sainte-Soulle,4236
17408,Saint-Sulpice-d'Arnoult,816
17409,Saint-Sulpice-de-Royan,3113
17410,Saint-Thomas-de-Conac,554
17411,Saint-Trojan-les-Bains,1333
17412,Saint-Vaize,618
17413,Saint-Vivien,1226
17414,Saint-Xandre,4589
17415,Saintes,25288
17416,Saleignes,61
17417,Salignac-de-Mirambeau,164
17418,Salignac-sur-Charente,611
17420,Salles-sur-Mer,2092
17421,Saujon,7202
17422,Seigné,82
17423,Semillac,68
17424,Semoussac,323
17425,Semussac,2337
17426,Le Seure,251
17427,Siecq,215
17428,Sonnac,526
17429,Soubise,2970
17430,Soubran,384
17431,Soulignonne,730
17432,Souméras,366
17433,Sousmoulins,221
17434,Surgères,6750
17435,Taillant,187
17436,Taillebourg,739
17437,Talmont-sur-Gironde,105
17438,Tanzac,311
17439,Taugon,800
17440,Ternant,374
17441,Tesson,1014
17442,Thaims,380
17443,Thairé,1650
17444,Thénac,1667
17445,Thézac,327
17446,Thors,459
17447,Le Thou,1875
17448,Tonnay-Boutonne,1161
17449,Tonnay-Charente,7958
17450,Torxé,211
17451,Les Touches-de-Périgny,575
17452,La Tremblade,4641
17453,Trizay,1492
17454,Tugéras-Saint-Maurice,367
17455,La Vallée,684
17457,Vandré,826
17458,Vanzac,153
17459,Varaize,559
17460,Varzay,804
17461,Vaux-sur-Mer,3777
17462,Vénérand,761
17463,Vergeroux,1182
17464,Vergné,141
17465,La Vergne,592
17466,Vérines,2189
17467,Vervant,241
17468,Vibrac,156
17469,Villars-en-Pons,561
17470,Villars-les-Bois,267
17471,La Villedieu,208
17472,Villedoux,2242
17473,Villemorin,87
17474,Villeneuve-la-Comtesse,747
17476,Villexavier,266
17477,Villiers-Couture,125
17478,Vinax,64
17479,Virollet,249
17480,Virson,754
17481,Voissay,161
17482,Vouhé,677
17483,Yves,1480
17484,Port-des-Barques,1765
17485,Le Grand-Village-Plage,1044
17486,La Brée-les-Bains,700
18001,Achères,378
18002,Ainay-le-Vieil,187
18003,Les Aix-d'Angillon,1905
18004,Allogny,1010
18005,Allouis,1050
18006,Annoix,234
18007,Apremont-sur-Allier,71
18008,Arçay,516
18009,Arcomps,312
18010,Ardenais,207
18011,Argent-sur-Sauldre,2142
18012,Argenvières,471
18013,Arpheuilles,301
18014,Assigny,161
18015,Aubigny-sur-Nère,5539
18016,Aubinges,356
18017,Augy-sur-Aubois,295
18018,Avord,2616
18019,Azy,458
18020,Bannay,910
18021,Bannegon,258
18022,Barlieu,382
18023,Baugy,1492
18024,Beddes,87
18025,Beffes,658
18026,Belleville-sur-Loire,1054
18027,Bengy-sur-Craon,673
18028,Berry-Bouy,1186
18029,Bessais-le-Fromental,333
18030,Blancafort,1064
18031,Blet,587
18032,Boulleret,1382
18033,Bourges,66071
18034,Bouzais,322
18035,Brécy,952
18036,Brinay,530
18037,Brinon-sur-Sauldre,1004
18038,Bruère-Allichamps,566
18039,Bué,307
18040,Bussy,381
18041,La Celette,176
18042,La Celle,347
18043,La Celle-Condé,209
18044,Cerbois,432
18045,Chalivoy-Milon,442
18046,Chambon,171
18047,La Chapelle-d'Angillon,645
18048,La Chapelle-Hugon,394
18049,La Chapelle-Montlinard,484
18050,La Chapelle-Saint-Ursin,3407
18051,La Chapelotte,159
18052,Charenton-du-Cher,1082
18053,Charentonnay,292
18054,Charly,253
18055,Chârost,985
18056,Chassy,250
18057,Châteaumeillant,1933
18058,Châteauneuf-sur-Cher,1462
18059,Le Châtelet,1041
18060,Chaumont,54
18061,Chaumoux-Marcilly,99
18062,Le Chautay,304
18063,Chavannes,177
18064,Chéry,211
18065,Chezal-Benoît,867
18066,Civray,979
18067,Clémont,724
18068,Cogny,38
18069,Colombiers,405
18070,Concressault,206
18071,Contres,33
18072,Cornusse,270
18073,Corquoy,205
18074,Couargues,202
18075,Cours-les-Barres,1054
18076,Coust,452
18077,Couy,355
18078,Crézançay-sur-Cher,58
18079,Crézancy-en-Sancerre,475
18080,Croisy,158
18081,Crosses,380
18082,Cuffy,1097
18083,Culan,728
18084,Dampierre-en-Crot,205
18085,Dampierre-en-Graçay,260
18086,Drevant,563
18087,Dun-sur-Auron,3971
18088,Ennordres,208
18089,Épineuil-le-Fleuriel,459
18090,Étréchy,454
18091,Farges-Allichamps,245
18092,Farges-en-Septaine,1044
18093,Faverdines,147
18094,Feux,338
18095,Flavigny,202
18096,Foëcy,2079
18097,Fussy,1980
18098,Gardefort,148
18099,Garigny,260
18100,Genouilly,692
18101,Germigny-l'Exempt,311
18102,Givardon,296
18103,Graçay,1455
18104,Groises,140
18105,Gron,482
18106,Grossouvre,283
18107,La Groutte,130
18108,La Guerche-sur-l'Aubois,3322
18109,Henrichemont,1795
18110,Herry,1013
18111,Humbligny,193
18112,Ids-Saint-Roch,315
18113,Ignol,180
18114,Ineuil,243
18115,Ivoy-le-Pré,811
18116,Jalognes,297
18117,Jars,516
18118,Jouet-sur-l'Aubois,1366
18119,Jussy-Champagne,193
18120,Jussy-le-Chaudrier,622
18121,Lantan,95
18122,Lapan,200
18123,Laverdines,48
18124,Lazenay,345
18125,Léré,1129
18126,Levet,1403
18127,Lignières,1378
18128,Limeux,159
18129,Lissay-Lochy,227
18130,Loye-sur-Arnon,312
18131,Lugny-Bourbonnais,38
18132,Lugny-Champagne,146
18133,Lunery,1512
18134,Lury-sur-Arnon,682
18135,Maisonnais,238
18136,Marçais,288
18137,Mareuil-sur-Arnon,545
18138,Marmagne,2005
18139,Marseilles-lès-Aubigny,660
18140,Massay,1404
18141,Mehun-sur-Yèvre,6644
18142,Meillant,677
18143,Menetou-Couture,356
18144,Menetou-Râtel,492
18145,Menetou-Salon,1627
18146,Ménétréol-sous-Sancerre,317
18147,Ménétréol-sur-Sauldre,216
18148,Méreau,2627
18149,Méry-ès-Bois,579
18150,Méry-sur-Cher,665
18151,Montigny,381
18152,Montlouis,110
18153,Morlac,328
18154,Mornay-Berry,188
18155,Mornay-sur-Allier,425
18156,Morogues,432
18157,Morthomiers,758
18158,Moulins-sur-Yèvre,833
18159,Nançay,874
18160,Nérondes,1526
18161,Neuilly-en-Dun,241
18162,Neuilly-en-Sancerre,249
18163,Neuvy-Deux-Clochers,297
18164,Neuvy-le-Barrois,148
18165,Neuvy-sur-Barangeon,1243
18166,Nohant-en-Goût,593
18167,Nohant-en-Graçay,303
18168,Le Noyer,220
18169,Nozières,218
18170,Oizon,687
18171,Orcenais,252
18172,Orval,1838
18173,Osmery,274
18174,Osmoy,316
18175,Ourouer-les-Bourdelins,626
18176,Parassy,420
18177,Parnay,62
18178,La Perche,214
18179,Pigny,912
18180,Plaimpied-Givaudins,1959
18181,Plou,528
18182,Poisieux,221
18183,Le Pondy,139
18184,Précy,343
18185,Presly,235
18186,Preuilly,446
18187,Préveranges,544
18188,Primelles,250
18189,Quantilly,464
18190,Quincy,884
18191,Raymond,209
18192,Reigny,262
18193,Rezay,227
18194,Rians,985
18195,Sagonne,182
18196,Saint-Aignan-des-Noyers,100
18197,Saint-Amand-Montrond,9919
18198,Saint-Ambroix,374
18199,Saint-Baudel,248
18200,Saint-Bouize,319
