0341156X;43.5659;43.5659;Aspiran, Lodève, Hérault, Occitanie, France métropolitaine, 34800, France;True
0020597N;49.9216667;49.9216667;Croix-Fonsomme, Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02110, France;True
0020868H;49.8486111;49.8486111;Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02100, France;True
0311436T;42.7910617;42.7910617;Bagnères-de-Luchon, Saint-Gaudens, Haute-Garonne, Occitanie, France métropolitaine, 31110, France;True
0311650A;43.6828953;43.6828953;Aussonne, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31840, France;True
0320158Y;43.3525;43.3525;Monlaur-Bernet, Mirande, Gers, Occitanie, France métropolitaine, 32140, France;True
0320307K;43.6520371776117;43.6520371776117;Riscle, Occitanie, France métropolitaine, 32400, France;False
0320317W;43.4613889;43.4613889;Troncens, Mirande, Gers, Occitanie, France métropolitaine, 32230, France;True
0320462D;43.9727778;43.9727778;Castelnau-sur-l'Auvignon, Condom, Gers, Occitanie, France métropolitaine, 32100, France;True
0320611R;43.5479869;43.5479869;Pouylebon, Mirande, Gers, Occitanie, France métropolitaine, 32320, France;True
0070960F;44.96706525;44.96706525;Saint-Julien-Boutières, Saint-Julien-d'Intres, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07310, France;True
0301529Z;43.8629;43.8629;Marguerittes, Nîmes, Gard, Occitanie, France métropolitaine, 30320, France;True
0330545N;44.8842379;44.8842379;Bruges, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33520, France;True
0331104W;45.1298707;45.1298707;Saint-Christoly-de-Blaye, Blaye, Gironde, Nouvelle-Aquitaine, France métropolitaine, France;True
0331933X;44.79384015;44.79384015;Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, France;True
0080513P;49.4578911;49.4578911;Vieux-lès-Asfeld, Rethel, Ardennes, Grand Est, France métropolitaine, 08190, France;True
0080755C;50.1032047;50.1032047;Aubrives, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08320, France;True
0081101D;49.4330247;49.4330247;Brienne-sur-Aisne, Rethel, Ardennes, Grand Est, France métropolitaine, 08190, France;True
0090070C;42.7731821;42.7731821;Vicdessos, Val-de-Sos, Foix, Ariège, Occitanie, France métropolitaine, 09220, France;True
0500448R;49.28282425;49.28282425;La Haye-du-Puits, La Haye, Coutances, Manche, Normandie, France métropolitaine, 50250, France;True
0500764J;49.1912371;49.1912371;Le Hommet-d'Arthenay, Pont-Hébert, Saint-Lô, Manche, Normandie, France métropolitaine, 50620, France;True
0501034C;49.68706625;49.68706625;Cosqueville, Vicq-sur-Mer, Cherbourg, Manche, Normandie, France métropolitaine, 50330, France;True
0920449N;48.9026;48.9026;Clichy, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92110, France;True
0511414K;49.2577886;49.2577886;Reims, Marne, Grand Est, France métropolitaine, 51100, France;True
0511518Y;49.2854977;49.2854977;Jonchery-sur-Vesle, Reims, Marne, Grand Est, France métropolitaine, 51140, France;True
0520995Z;48.1596957;48.1596957;Huilliécourt, Chaumont, Haute-Marne, Grand Est, France métropolitaine, 52150, France;True
0521020B;48.45828;48.45828;Vecqueville, Saint-Dizier, Haute-Marne, Grand Est, France métropolitaine, 52300, France;True
0270396J;48.95917;48.95917;Saint-Germain-de-Fresney, Évreux, Eure, Normandie, France métropolitaine, 27220, France;True
0510366W;49.1373278;49.1373278;Mourmelon-le-Grand, Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51400, France;True
0510629G;48.9566218;48.9566218;Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51000, France;True
0922522S;48.9026;48.9026;Clichy, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92110, France;True
0631506V;45.893068;45.893068;Riom, Puy-de-Dôme, Auvergne-Rhône-Alpes, France métropolitaine, 63200, France;True
0271211V;48.86120145;48.86120145;Mesnils-sur-Iton, Bernay, Eure, Normandie, France métropolitaine, 27240, France;True
0271348U;49.2469193;49.2469193;Les Andelys, Eure, Normandie, France métropolitaine, 27700, France;True
0271493B;48.94946;48.94946;Fresney, Évreux, Eure, Normandie, France métropolitaine, 27220, France;True
0280211C;48.0827574;48.0827574;Terminiers, Châteaudun, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28140, France;True
0511586X;49.1514315;49.1514315;Sept-Saulx, Reims, Marne, Grand Est, France métropolitaine, 51400, France;True
0511967L;48.8793143721415;48.8793143721415;Vauchamps, Grand Est, France métropolitaine, 51210, France;False
0641242C;43.24619555;43.24619555;Ossès, Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64780, France;True
0220654S;48.4036054;48.4036054;Quintin, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22800, France;True
0220690F;48.1960984;48.1960984;Mûr-de-Bretagne, Guerlédan, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22530, France;True
0221312G;47.823188465697;47.823188465697;Messac, Bretagne, France métropolitaine, 22380, France;False
0221317M;48.10298;48.10298;Saint-Étienne-du-Gué-de-l'Isle, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22210, France;True
0221477L;48.5245;48.5245;Plouër-sur-Rance, Dinan, Côtes-d'Armor, Bretagne, France métropolitaine, 22490, France;True
0221604Z;48.7732657;48.7732657;Pleumeur-Bodou, Lannion, Côtes-d'Armor, Bretagne, France métropolitaine, 22560, France;True
0301133U;44.1253665;44.1253665;Alès, Gard, Occitanie, France métropolitaine, 30100, France;True
0301179U;43.6924382;43.6924382;Vauvert, Nîmes, Gard, Occitanie, France métropolitaine, 30600, France;True
0931314Y;48.9392142;48.9392142;Sevran, Le Raincy, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93270, France;True
0932067S;48.9031;48.9031;Bondy, Bobigny, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93140, France;True
0601124W;49.2093315;49.2093315;Montépilloy, Senlis, Oise, Hauts-de-France, France métropolitaine, 60810, France;True
0240182T;44.8456284;44.8456284;Le Buisson-de-Cadouin, Bergerac, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24480, France;True
0240274T;45.1872222;45.1872222;Coulounieix-Chamiers, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24660, France;True
0240307D;44.8534568;44.8534568;Bergerac, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24100, France;True
0240766C;45.1031082;45.1031082;Grèzes, Sarlat-la-Canéda, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24120, France;True
0240954G;44.8534568;44.8534568;Bergerac, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24100, France;True
0851247U;46.3997222;46.3997222;Grues, Fontenay-le-Comte, Vendée, Pays de la Loire, France métropolitaine, 85580, France;True
0860375R;47.0116175;47.0116175;Messemé, Châtellerault, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86200, France;True
0860383Z;46.1896443;46.1896443;Millac, Montmorillon, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86150, France;True
0860402V;46.4249573;46.4249573;Montmorillon, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86500, France;True
0610072X;48.7428859;48.7428859;Argentan, Orne, Normandie, France métropolitaine, 61200, France;True
0610662N;48.7513195;48.7513195;Silly-en-Gouffern, Gouffern en Auge, Argentan, Orne, Normandie, France métropolitaine, 61310, France;True
0250481M;47.1387693;47.1387693;Flangebouche, Pontarlier, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25390, France;True
0250591G;47.0611608;47.0611608;Villers-le-Lac, Pontarlier, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25130, France;True
0250811W;47.1848615;47.1848615;Pugey, Besançon, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25720, France;True
0251879G;47.5515894;47.5515894;Aibre, Montbéliard, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25750, France;True
0560313L;47.7639726;47.7639726;Lanester, Lorient, Morbihan, Bretagne, France métropolitaine, 56600, France;True
0560383M;47.96848;47.96848;Pluméliau, Pluméliau-Bieuzy, Pontivy, Morbihan, Bretagne, France métropolitaine, 56930, France;True
0560834C;48.0647729;48.0647729;Pontivy, Morbihan, Bretagne, France métropolitaine, 56300, France;True
0560875X;47.5478899;47.5478899;Arzon, Vannes, Morbihan, Bretagne, France métropolitaine, 56640, France;True
0860525D;47.0100270075767;47.0100270075767;Messemé, Nouvelle-Aquitaine, France métropolitaine, 86200, France;False
0860715K;46.5695048;46.5695048;Chauvigny, Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86300, France;True
0860982A;46.71676;46.71676;Vouneuil-sur-Vienne, Châtellerault, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86210, France;True
0861025X;46.5695048;46.5695048;Chauvigny, Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86300, France;True
0861065R;46.7742953;46.7742953;Cenon-sur-Vienne, Châtellerault, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86530, France;True
0861104H;46.7376338;46.7376338;Beaumont, Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86490, France;True
0870247W;45.8354243;45.8354243;Limoges, Haute-Vienne, Nouvelle-Aquitaine, France métropolitaine, France;True
0290478M;48.3905283;48.3905283;Brest, Finistère, Bretagne, France métropolitaine, 29200, France;True
0290564F;47.9960325;47.9960325;Quimper, Finistère, Bretagne, France métropolitaine, 29000, France;True
0570333C;49.0588015;49.0588015;Elvange, Forbach-Boulay-Moselle, Moselle, Grand Est, France métropolitaine, 57690, France;True
0570416T;49.2806022;49.2806022;Villing, Forbach-Boulay-Moselle, Moselle, Grand Est, France métropolitaine, 57550, France;True
0880330F;48.3553014;48.3553014;Neufchâteau, Vosges, Grand Est, France métropolitaine, 88300, France;True
0881505H;47.9080754;47.9080754;Le Ménil, Épinal, Vosges, Grand Est, France métropolitaine, 88160, France;True
0881614B;48.1691519;48.1691519;Charmois-devant-Bruyères, Épinal, Vosges, Grand Est, France métropolitaine, 88460, France;True
0881665G;48.0914619;48.0914619;Hadol, Épinal, Vosges, Grand Est, France métropolitaine, 88220, France;True
0890309C;47.5188531;47.5188531;Andryes, Auxerre, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89480, France;True
0020556U;49.3973;49.3973;Condé-sur-Aisne, Soissons, Aisne, Hauts-de-France, France métropolitaine, 02370, France;True
0020687L;49.8302778;49.8302778;Mesnil-Saint-Laurent, Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02720, France;True
0020699Z;49.7705556;49.7705556;Monceau-le-Neuf-et-Faucouzy, Vervins, Aisne, Hauts-de-France, France métropolitaine, 02270, France;True
0020708J;49.1469;49.1469;Monnes, Soissons, Aisne, Hauts-de-France, France métropolitaine, 02470, France;True
0020874P;49.8486111;49.8486111;Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02100, France;True
0020961J;49.818009;49.818009;Landifay-et-Bertaignemont, Vervins, Aisne, Hauts-de-France, France métropolitaine, 02120, France;True
0442108C;47.2233007;47.2233007;Saint-Herblain, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44800, France;True
0442231L;47.2733517;47.2733517;Saint-Nazaire, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44600, France;True
0450262R;47.9027336;47.9027336;Orléans, Loiret, Centre-Val de Loire, France métropolitaine, France;True
6200677S;41.5921091;41.5921091;Porto-Vecchio, Sartène, Corse-du-Sud, Corse, France métropolitaine, 20137, France;True
0596638V;50.6305089;50.6305089;Lille, Nord, Hauts-de-France, France métropolitaine, France;True
0292242E;48.396318;48.396318;Île-Molène, Brest, Finistère, Bretagne, France métropolitaine, 29259, France;True
0460242N;44.4903014;44.4903014;Parnac, Cahors, Lot, Occitanie, France métropolitaine, 46140, France;True
0460340V;44.7789948;44.7789948;Gramat, Gourdon, Lot, Occitanie, France métropolitaine, 46500, France;True
0600685U;49.3623895;49.3623895;Breuil-le-Vert, Clermont, Oise, Hauts-de-France, France métropolitaine, 60600, France;True
0100156R;48.3777152;48.3777152;Bouy-Luxembourg, Troyes, Aube, Grand Est, France métropolitaine, 10220, France;True
0100597V;48.1701298;48.1701298;Urville, Bar-sur-Aube, Aube, Grand Est, France métropolitaine, 10200, France;True
0100634K;48.1723292;48.1723292;Villery, Troyes, Aube, Grand Est, France métropolitaine, 10320, France;True
0100654G;48.3581785145717;48.3581785145717;Vailly, Grand Est, France métropolitaine, 10150, France;False
0210554N;47.0800061992585;47.0800061992585;Cussy-en-Morvan, Bourgogne-Franche-Comté, France métropolitaine, 21430, France;False
0210906W;47.07474;47.07474;Lacanche, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21230, France;True
0470387R;44.4966624;44.4966624;Fumel, Villeneuve-sur-Lot, Lot-et-Garonne, Nouvelle-Aquitaine, France métropolitaine, 47500, France;True
0370445H;47.3454102;47.3454102;Les Essards, Chinon, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37130, France;True
0440992P;47.2233007;47.2233007;Saint-Herblain, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44800, France;True
0441136W;47.5917553;47.5917553;Grand-Auverné, Châteaubriant-Ancenis, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44520, France;True
0441323Z;47.3667228;47.3667228;Saint-Mars-du-Désert, Châteaubriant-Ancenis, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44850, France;True
0441477S;47.2733517;47.2733517;Saint-Nazaire, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44600, France;True
0540466N;48.4816397;48.4816397;Gélacourt, Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54120, France;True
0101026L;48.2580873;48.2580873;Saint-Germain, Troyes, Aube, Grand Est, France métropolitaine, 10120, France;True
0101075P;48.4465433;48.4465433;Pougy, Troyes, Aube, Grand Est, France métropolitaine, 10240, France;True
0110799J;43.1837661;43.1837661;Narbonne, Aude, Occitanie, France métropolitaine, 11100, France;True
0470890M;44.0276979;44.0276979;Lannes, Nérac, Lot-et-Garonne, Nouvelle-Aquitaine, France métropolitaine, 47170, France;True
0480544F;44.7357229;44.7357229;Fau-de-Peyre, Peyre-en-Aubrac, Mende, Lozère, Occitanie, France métropolitaine, 48130, France;True
0371109E;47.2729908;47.2729908;Artannes-sur-Indre, Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37260, France;True
0380214B;45.054713;45.054713;Le Bourg-d'Oisans, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38520, France;True
0120260T;44.1736454879209;44.1736454879209;Cassagnes-Bégonhès, Occitanie, France métropolitaine, 12120, France;False
0120481H;43.8436;43.8436;Montfranc, Millau, Aveyron, Occitanie, France métropolitaine, 12380, France;True
0120913C;43.9268331;43.9268331;Plaisance, Millau, Aveyron, Occitanie, France métropolitaine, 12550, France;True
0190161X;45.1584982;45.1584982;Brive-la-Gaillarde, Corrèze, Nouvelle-Aquitaine, France métropolitaine, 19100, France;True
0490734G;47.3686301;47.3686301;Le Thoureil, Gennes-Val-de-Loire, Saumur, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49350, France;True
0491548S;47.13407125;47.13407125;La Barauderie, Saint-Hilaire-du-Bois, Lys-Haut-Layon, Cholet, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49310, France;False
0381292Y;45.111331;45.111331;La Sône, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38840, France;True
0381893B;45.1836683;45.1836683;Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38400, France;True
0420280B;45.5002145;45.5002145;La Fouillouse, Saint-Étienne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42480, France;True
0420309H;46.1453805;46.1453805;Pouilly-sous-Charlieu, Roanne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42720, France;True
0420790F;45.473408;45.473408;Saint-Priest-en-Jarez, Saint-Étienne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42270, France;True
0421075R;45.4401467;45.4401467;Saint-Étienne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, France;True
0190360N;45.3663548;45.3663548;Seilhac, Tulle, Corrèze, Nouvelle-Aquitaine, France métropolitaine, 19700, France;True
0210535T;47.3524041095477;47.3524041095477;Saffres, Bourgogne-Franche-Comté, France métropolitaine, 21350, France;False
0210665J;47.66736;47.66736;Rougemont, Montbard, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21500, France;True
0210787S;47.6241674;47.6241674;Montbard, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21500, France;True
0211008G;47.08379;47.08379;Écutigny, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21360, France;True
0500497U;48.6474693;48.6474693;Mortain, Avranches, Manche, Normandie, France métropolitaine, 50140, France;True
0390290D;46.7604057;46.7604057;Équevillon, Lons-le-Saunier, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39300, France;True
0390449B;46.9318996;46.9318996;Dournon, Dole, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39110, France;True
0390509S;46.6739021;46.6739021;Lons-le-Saunier, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39000, France;True
0390684G;46.367;46.367;Jeurre, Saint-Claude, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39360, France;True
0390870J;46.8354661;46.8354661;Poligny, Dole, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39800, France;True
0422129L;46.0345572;46.0345572;Roanne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42300, France;True
0422157S;45.4401467;45.4401467;Saint-Étienne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, France;True
0594028H;50.7831898;50.7831898;Halluin, Lille, Nord, Hauts-de-France, France métropolitaine, 59250, France;True
0211412W;47.5255888;47.5255888;Fontaine-Française, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21610, France;True
0211728P;46.97703;46.97703;Sainte-Marie-la-Blanche, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21200, France;True
0211912P;47.006553;47.006553;Grosbois-lès-Tichey, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21250, France;True
0121331G;44.3747245;44.3747245;Onet-le-Château, Rodez, Aveyron, Occitanie, France métropolitaine, 12850, France;True
0460078K;44.7446944;44.7446944;Saint-Projet, Gourdon, Lot, Occitanie, France métropolitaine, 46300, France;True
0460313R;44.6642467;44.6642467;Fons, Figeac, Lot, Occitanie, France métropolitaine, 46100, France;True
0390934D;46.3877989;46.3877989;Saint-Claude, Jura, Bourgogne-Franche-Comté, France métropolitaine, 39200, France;True
0622586Z;50.7521914;50.7521914;Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62500, France;True
0622629W;50.5139552;50.5139552;Étaples, Montreuil, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62630, France;True
0622679A;50.1541927;50.1541927;Pas-en-Artois, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62760, France;True
0460576B;44.7847558;44.7847558;Leyme, Figeac, Lot, Occitanie, France métropolitaine, 46120, France;True
0501849N;49.6343606;49.6343606;Cherbourg-Octeville, Cherbourg-en-Cotentin, Cherbourg, Manche, Normandie, France métropolitaine, France;True
0595308Z;50.2002502;50.2002502;Aulnoye-Aymeries, Avesnes-sur-Helpe, Nord, Hauts-de-France, France métropolitaine, 59620, France;True
0510576Z;49.2577886;49.2577886;Reims, Marne, Grand Est, France métropolitaine, 51100, France;True
0510968A;49.0475991;49.0475991;Bisseuil, Aÿ-Champagne, Épernay, Marne, Grand Est, France métropolitaine, 51150, France;True
0511346L;48.9566218;48.9566218;Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51000, France;True
0511780H;48.9570180904446;48.9570180904446;Châlons-en-Champagne, Grand Est, France métropolitaine, 51038, France;True
0511908X;48.68266;48.68266;Gaye, Épernay, Marne, Grand Est, France métropolitaine, 51120, France;True
0595764V;50.5732932;50.5732932;Vendeville, Lille, Nord, Hauts-de-France, France métropolitaine, 59175, France;True
0600128N;49.1754147;49.1754147;Bouconvillers, Beauvais, Oise, Hauts-de-France, France métropolitaine, 60240, France;True
0600148K;49.2413145823151;49.2413145823151;Liancourt-Saint-Pierre, Hauts-de-France, France métropolitaine, 60240, France;False
0600166E;49.151971;49.151971;Antilly, Senlis, Oise, Hauts-de-France, France métropolitaine, 60620, France;True
0600281E;49.6309601517763;49.6309601517763;Breteuil, Hauts-de-France, France métropolitaine, 60120, France;False
0070135J;44.4472472617991;44.4472472617991;Les Salelles, Auvergne-Rhône-Alpes, France métropolitaine, 07140, France;False
0070353W;44.5493789;44.5493789;Le Teil, Privas, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07400, France;True
0071324B;45.1891;45.1891;Sarras, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07370, France;True
0080216S;49.79756;49.79756;Damouzy, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08090, France;True
0520619R;48.177014;48.177014;Riaucourt, Chaumont, Haute-Marne, Grand Est, France métropolitaine, 52000, France;True
0520824N;48.6668291;48.6668291;Villiers-en-Lieu, Saint-Dizier, Haute-Marne, Grand Est, France métropolitaine, 52100, France;True
0342061F;43.6779101;43.6779101;Castries, Montpellier, Hérault, Occitanie, France métropolitaine, 34160, France;True
0350904T;48.0131094;48.0131094;Pont-Péan, Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, 35131, France;True
0351106M;48.48786;48.48786;Mellé, Fougères-Vitré, Ille-et-Vilaine, Bretagne, France métropolitaine, 35420, France;True
0470249R;44.4174761;44.4174761;Grateloup-Saint-Gayrand, Marmande, Lot-et-Garonne, Nouvelle-Aquitaine, France métropolitaine, 47400, France;True
0561525D;47.62798;47.62798;Arradon, Vannes, Morbihan, Bretagne, France métropolitaine, 56610, France;True
0561623K;47.7636187;47.7636187;Landévant, Lorient, Morbihan, Bretagne, France métropolitaine, 56690, France;True
0080640C;49.91235;49.91235;Laifour, Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08800, France;True
0211940V;47.28156;47.28156;Izier, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21110, France;True
0220754A;48.3179354;48.3179354;Broons, Dinan, Côtes-d'Armor, Bretagne, France métropolitaine, 22250, France;True
0220818V;48.38102515;48.38102515;Dolo, Jugon-les-Lacs Commune nouvelle, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22270, France;True
0220898G;48.46244615;48.46244615;Lamballe, Lamballe-Armor, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22400, France;True
0220914Z;48.2849898;48.2849898;Langourla, Le Mené, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22330, France;True
0351837G;48.1244503;48.1244503;Vitré, Fougères-Vitré, Ille-et-Vilaine, Bretagne, France métropolitaine, 35500, France;True
0441200R;46.9934898;46.9934898;La Limouzinière, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44310, France;True
0530295H;48.0710377;48.0710377;Laval, Mayenne, Pays de la Loire, France métropolitaine, 53000, France;True
0480430G;44.3380133;44.3380133;Saint-Georges-de-Lévéjac, Massegros Causses Gorges, Florac, Lozère, Occitanie, France métropolitaine, 48500, France;True
0352753C;48.1113387;48.1113387;Rennes, Ille-et-Vilaine, Bretagne, France métropolitaine, France;True
0360555H;46.5790893;46.5790893;Le Moulin Buraud, La Châtre, Indre, Centre-Val de Loire, France métropolitaine, 36400, France;False
0221320R;48.20892925;48.20892925;Saint-Guen, Guerlédan, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22530, France;True
0221383J;48.0588865;48.0588865;Le Cambout, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22210, France;True
0221534Y;48.2880795;48.2880795;Caulnes, Dinan, Côtes-d'Armor, Bretagne, France métropolitaine, 22350, France;True
0221633F;48.18859125;48.18859125;Plémet, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22210, France;True
0221640N;48.24010935;48.24010935;Saint-Gilles-du-Mené, Le Mené, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22330, France;True
0221826R;48.434473;48.434473;Plélan-le-Petit, Dinan, Côtes-d'Armor, Bretagne, France métropolitaine, 22980, France;True
0240276V;45.336641;45.336641;Excideuil, Nontron, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24160, France;True
0421118M;45.8187228;45.8187228;Balbigny, Roanne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42510, France;True
0421465P;45.6072875;45.6072875;Montbrison, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42600, France;True
0421784L;45.8526035;45.8526035;Violay, Roanne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42780, France;True
0530613D;47.8211117377524;47.8211117377524;Château-Gontier, Pays de la Loire, France métropolitaine, 53200, France;False
0530690M;48.1767198;48.1767198;Andouillé, Mayenne, Pays de la Loire, France métropolitaine, 53240, France;True
0371373S;47.3851411;47.3851411;Luynes, Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37230, France;True
0371404A;47.2312241;47.2312241;Huismes, Chinon, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37420, France;True
0380196G;45.4912311;45.4912311;Biol, La Tour-du-Pin, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38690, France;True
0240388S;45.29233;45.29233;Agonac, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24460, France;True
0240583D;45.17838205;45.17838205;Bassillac, Bassillac et Auberoche, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24330, France;True
0240627B;45.3280556;45.3280556;Lusignac, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24320, France;True
0240715X;44.9081887;44.9081887;Simeyrols, Sarlat-la-Canéda, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24370, France;True
0240753N;45.30813;45.30813;Ligueux, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24460, France;True
0240854Y;45.0145321;45.0145321;Saint-Maime-de-Péreyrol, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24380, France;True
0240968X;45.1872222;45.1872222;Coulounieix-Chamiers, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24660, France;True
0240985R;44.8704188;44.8704188;La Force, Bergerac, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24130, France;True
0430911G;45.1189171;45.1189171;Lavoûte-sur-Loire, Pays du Velay, Haute-Loire, Auvergne-Rhône-Alpes, France métropolitaine, 43800, France;True
0541646W;48.6937223;48.6937223;Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54000, France;True
0542180B;48.5101741;48.5101741;Reherrey, Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54120, France;True
0542341B;48.6453022;48.6453022;Avricourt, Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54450, France;True
0550789J;49.0548828295899;49.0548828295899;Lavoye, Grand Est, France métropolitaine, 55120, France;False
0251612S;47.5102368;47.5102368;Montbéliard, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25200, France;True
0370304E;47.5904923;47.5904923;Château-Renault, Loches, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37110, France;True
